freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
Annual,Number,Intentional homicide,Prov. West-Vlaanderen,2023,6,,
Annual,Number,Intentional homicide,Arr. Brugge,2019,3,,
Annual,Number,Intentional homicide,Arr. Brugge,2020,1,,
Annual,Number,Intentional homicide,Arr. Brugge,2021,3,,
Annual,Number,Intentional homicide,Arr. Brugge,2022,2,,
Annual,Number,Intentional homicide,Arr. Brugge,2023,2,,
Annual,Number,Intentional homicide,Arr. Diksmuide,2019,0,,
Annual,Number,Intentional homicide,Arr. Diksmuide,2020,0,,
Annual,Number,Intentional homicide,Arr. Diksmuide,2021,0,,
Annual,Number,Intentional homicide,Arr. Diksmuide,2022,1,,
Annual,Number,Intentional homicide,Arr. Diksmuide,2023,0,,
Annual,Number,Intentional homicide,Arr. Ieper,2019,2,,
Annual,Number,Intentional homicide,Arr. Ieper,2020,1,,
Annual,Number,Intentional homicide,Arr. Ieper,2021,0,,
Annual,Number,Intentional homicide,Arr. Ieper,2022,0,,
Annual,Number,Intentional homicide,Arr. Ieper,2023,0,,
Annual,Number,Intentional homicide,Arr. Kortrijk,2019,2,,
Annual,Number,Intentional homicide,Arr. Kortrijk,2020,2,,
Annual,Number,Intentional homicide,Arr. Kortrijk,2021,0,,
Annual,Number,Intentional homicide,Arr. Kortrijk,2022,5,,
Annual,Number,Intentional homicide,Arr. Kortrijk,2023,2,,
Annual,Number,Intentional homicide,Arr. Oostende,2019,5,,
Annual,Number,Intentional homicide,Arr. Oostende,2020,2,,
Annual,Number,Intentional homicide,Arr. Oostende,2021,2,,
Annual,Number,Intentional homicide,Arr. Oostende,2022,0,,
Annual,Number,Intentional homicide,Arr. Oostende,2023,1,,
Annual,Number,Intentional homicide,Arr. Roeselare,2019,1,,
Annual,Number,Intentional homicide,Arr. Roeselare,2020,2,,
Annual,Number,Intentional homicide,Arr. Roeselare,2021,0,,
Annual,Number,Intentional homicide,Arr. Roeselare,2022,1,,
Annual,Number,Intentional homicide,Arr. Roeselare,2023,1,,
Annual,Number,Intentional homicide,Arr. Tielt,2019,0,,
Annual,Number,Intentional homicide,Arr. Tielt,2020,0,,
Annual,Number,Intentional homicide,Arr. Tielt,2021,2,,
Annual,Number,Intentional homicide,Arr. Tielt,2022,0,,
Annual,Number,Intentional homicide,Arr. Tielt,2023,0,,
Annual,Number,Intentional homicide,Arr. Veurne,2019,0,,
Annual,Number,Intentional homicide,Arr. Veurne,2020,2,,
Annual,Number,Intentional homicide,Arr. Veurne,2021,0,,
Annual,Number,Intentional homicide,Arr. Veurne,2022,1,,
Annual,Number,Intentional homicide,Arr. Veurne,2023,0,,
Annual,Number,Intentional homicide,Région wallonne,2019,67,,
Annual,Number,Intentional homicide,Région wallonne,2020,63,,
Annual,Number,Intentional homicide,Région wallonne,2021,77,,
Annual,Number,Intentional homicide,Région wallonne,2022,74,,
Annual,Number,Intentional homicide,Région wallonne,2023,68,,
Annual,Number,Intentional homicide,Prov. Brabant wallon,2019,4,,
Annual,Number,Intentional homicide,Prov. Brabant wallon,2020,4,,
Annual,Number,Intentional homicide,Prov. Brabant wallon,2021,4,,
Annual,Number,Intentional homicide,Prov. Brabant wallon,2022,6,,
Annual,Number,Intentional homicide,Prov. Brabant wallon,2023,3,,
Annual,Number,Intentional homicide,Arr. Nivelles,2019,4,,
Annual,Number,Intentional homicide,Arr. Nivelles,2020,4,,
Annual,Number,Intentional homicide,Arr. Nivelles,2021,4,,
Annual,Number,Intentional homicide,Arr. Nivelles,2022,6,,
Annual,Number,Intentional homicide,Arr. Nivelles,2023,3,,
Annual,Number,Intentional homicide,Prov. Hainaut,2019,28,,
Annual,Number,Intentional homicide,Prov. Hainaut,2020,25,,
Annual,Number,Intentional homicide,Prov. Hainaut,2021,31,,
Annual,Number,Intentional homicide,Prov. Hainaut,2022,33,,
Annual,Number,Intentional homicide,Prov. Hainaut,2023,27,,
Annual,Number,Intentional homicide,Arr. Mons,2019,9,,
Annual,Number,Intentional homicide,Arr. Mons,2020,6,,
Annual,Number,Intentional homicide,Arr. Mons,2021,9,,
Annual,Number,Intentional homicide,Arr. Mons,2022,5,,
Annual,Number,Intentional homicide,Arr. Mons,2023,5,,
Annual,Number,Intentional homicide,Arr. Tournai-Mouscron,2019,3,,
Annual,Number,Intentional homicide,Arr. Tournai-Mouscron,2020,3,,
Annual,Number,Intentional homicide,Arr. Tournai-Mouscron,2021,1,,
Annual,Number,Intentional homicide,Arr. Tournai-Mouscron,2022,2,,
Annual,Number,Intentional homicide,Arr. Tournai-Mouscron,2023,10,,
Annual,Number,Intentional homicide,Arr. La LouviÃ¨re,2019,1,,
Annual,Number,Intentional homicide,Arr. La LouviÃ¨re,2020,2,,
Annual,Number,Intentional homicide,Arr. La LouviÃ¨re,2021,3,,
Annual,Number,Intentional homicide,Arr. La LouviÃ¨re,2022,4,,
Annual,Number,Intentional homicide,Arr. La LouviÃ¨re,2023,0,,
Annual,Number,Intentional homicide,Arr. Ath,2019,1,,
Annual,Number,Intentional homicide,Arr. Ath,2020,3,,
Annual,Number,Intentional homicide,Arr. Ath,2021,0,,
Annual,Number,Intentional homicide,Arr. Ath,2022,5,,
Annual,Number,Intentional homicide,Arr. Ath,2023,2,,
Annual,Number,Intentional homicide,Arr. Charleroi,2019,13,,
Annual,Number,Intentional homicide,Arr. Charleroi,2020,5,,
Annual,Number,Intentional homicide,Arr. Charleroi,2021,12,,
Annual,Number,Intentional homicide,Arr. Charleroi,2022,13,,
Annual,Number,Intentional homicide,Arr. Charleroi,2023,9,,
Annual,Number,Intentional homicide,Arr. Soignies,2019,0,,
Annual,Number,Intentional homicide,Arr. Soignies,2020,2,,
Annual,Number,Intentional homicide,Arr. Soignies,2021,5,,
Annual,Number,Intentional homicide,Arr. Soignies,2022,0,,
Annual,Number,Intentional homicide,Arr. Soignies,2023,0,,
Annual,Number,Intentional homicide,Arr. Thuin,2019,1,,
Annual,Number,Intentional homicide,Arr. Thuin,2020,4,,
Annual,Number,Intentional homicide,Arr. Thuin,2021,1,,
Annual,Number,Intentional homicide,Arr. Thuin,2022,4,,
Annual,Number,Intentional homicide,Arr. Thuin,2023,1,,
Annual,Number,Intentional homicide,Prov. LiÃ¨ge,2019,20,,
Annual,Number,Intentional homicide,Prov. LiÃ¨ge,2020,24,,
Annual,Number,Intentional homicide,Prov. LiÃ¨ge,2021,33,,
Annual,Number,Intentional homicide,Prov. LiÃ¨ge,2022,23,,
Annual,Number,Intentional homicide,Prov. LiÃ¨ge,2023,26,,
Annual,Number,Intentional homicide,Arr. Huy,2019,1,,
Annual,Number,Intentional homicide,Arr. Huy,2020,1,,
Annual,Number,Intentional homicide,Arr. Huy,2021,4,,
Annual,Number,Intentional homicide,Arr. Huy,2022,1,,
Annual,Number,Intentional homicide,Arr. Huy,2023,3,,
Annual,Number,Intentional homicide,Arr. LiÃ¨ge,2019,15,,
Annual,Number,Intentional homicide,Arr. LiÃ¨ge,2020,17,,
Annual,Number,Intentional homicide,Arr. LiÃ¨ge,2021,22,,
Annual,Number,Intentional homicide,Arr. LiÃ¨ge,2022,18,,
Annual,Number,Intentional homicide,Arr. LiÃ¨ge,2023,20,,
Annual,Number,Intentional homicide,Arr. Waremme,2019,0,,
Annual,Number,Intentional homicide,Arr. Waremme,2020,1,,
Annual,Number,Intentional homicide,Arr. Waremme,2021,2,,
Annual,Number,Intentional homicide,Arr. Waremme,2022,1,,
Annual,Number,Intentional homicide,Arr. Waremme,2023,0,,
Annual,Number,Intentional homicide,Arr. Verviers — communes francophones,2019,2,,
Annual,Number,Intentional homicide,Arr. Verviers — communes francophones,2020,4,,
Annual,Number,Intentional homicide,Arr. Verviers — communes francophones,2021,4,,
Annual,Number,Intentional homicide,Arr. Verviers — communes francophones,2022,3,,
Annual,Number,Intentional homicide,Arr. Verviers — communes francophones,2023,3,,
Annual,Number,Intentional homicide,Bezirk Verviers — Deutschsprachige Gemeinschaft,2019,2,,
Annual,Number,Intentional homicide,Bezirk Verviers — Deutschsprachige Gemeinschaft,2020,1,,
Annual,Number,Intentional homicide,Bezirk Verviers — Deutschsprachige Gemeinschaft,2021,1,,
Annual,Number,Intentional homicide,Bezirk Verviers — Deutschsprachige Gemeinschaft,2022,0,,
Annual,Number,Intentional homicide,Bezirk Verviers — Deutschsprachige Gemeinschaft,2023,0,,
Annual,Number,Intentional homicide,Prov. Luxembourg (BE),2019,3,,
Annual,Number,Intentional homicide,Prov. Luxembourg (BE),2020,5,,
Annual,Number,Intentional homicide,Prov. Luxembourg (BE),2021,3,,
Annual,Number,Intentional homicide,Prov. Luxembourg (BE),2022,4,,
Annual,Number,Intentional homicide,Prov. Luxembourg (BE),2023,2,,
Annual,Number,Intentional homicide,Arr. Arlon,2019,1,,
Annual,Number,Intentional homicide,Arr. Arlon,2020,0,,
Annual,Number,Intentional homicide,Arr. Arlon,2021,0,,
Annual,Number,Intentional homicide,Arr. Arlon,2022,2,,
Annual,Number,Intentional homicide,Arr. Arlon,2023,1,,
Annual,Number,Intentional homicide,Arr. Bastogne,2019,0,,
Annual,Number,Intentional homicide,Arr. Bastogne,2020,0,,
Annual,Number,Intentional homicide,Arr. Bastogne,2021,2,,
Annual,Number,Intentional homicide,Arr. Bastogne,2022,0,,
Annual,Number,Intentional homicide,Arr. Bastogne,2023,0,,
Annual,Number,Intentional homicide,Arr. Marche-en-Famenne,2019,1,,
Annual,Number,Intentional homicide,Arr. Marche-en-Famenne,2020,3,,
Annual,Number,Intentional homicide,Arr. Marche-en-Famenne,2021,0,,
Annual,Number,Intentional homicide,Arr. Marche-en-Famenne,2022,1,,
Annual,Number,Intentional homicide,Arr. Marche-en-Famenne,2023,0,,
Annual,Number,Intentional homicide,Arr. Neufchâteau,2019,0,,
Annual,Number,Intentional homicide,Arr. Neufchâteau,2020,2,,
Annual,Number,Intentional homicide,Arr. Neufchâteau,2021,1,,
Annual,Number,Intentional homicide,Arr. Neufchâteau,2022,1,,
Annual,Number,Intentional homicide,Arr. Neufchâteau,2023,0,,
Annual,Number,Intentional homicide,Arr. Virton,2019,1,,
Annual,Number,Intentional homicide,Arr. Virton,2020,0,,
Annual,Number,Intentional homicide,Arr. Virton,2021,0,,
Annual,Number,Intentional homicide,Arr. Virton,2022,0,,
Annual,Number,Intentional homicide,Arr. Virton,2023,1,,
Annual,Number,Intentional homicide,Prov. Namur,2019,12,,
Annual,Number,Intentional homicide,Prov. Namur,2020,5,,
Annual,Number,Intentional homicide,Prov. Namur,2021,6,,
Annual,Number,Intentional homicide,Prov. Namur,2022,8,,
Annual,Number,Intentional homicide,Prov. Namur,2023,10,,
Annual,Number,Intentional homicide,Arr. Dinant,2019,4,,
Annual,Number,Intentional homicide,Arr. Dinant,2020,0,,
Annual,Number,Intentional homicide,Arr. Dinant,2021,1,,
Annual,Number,Intentional homicide,Arr. Dinant,2022,2,,
Annual,Number,Intentional homicide,Arr. Dinant,2023,2,,
Annual,Number,Intentional homicide,Arr. Namur,2019,5,,
Annual,Number,Intentional homicide,Arr. Namur,2020,3,,
Annual,Number,Intentional homicide,Arr. Namur,2021,4,,
Annual,Number,Intentional homicide,Arr. Namur,2022,5,,
Annual,Number,Intentional homicide,Arr. Namur,2023,6,,
Annual,Number,Intentional homicide,Arr. Philippeville,2019,3,,
Annual,Number,Intentional homicide,Arr. Philippeville,2020,2,,
Annual,Number,Intentional homicide,Arr. Philippeville,2021,1,,
Annual,Number,Intentional homicide,Arr. Philippeville,2022,1,,
Annual,Number,Intentional homicide,Arr. Philippeville,2023,2,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2019,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2020,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2021,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2022,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2023,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2019,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2020,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2021,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2022,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2023,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2019,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2020,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2021,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2022,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2023,0,,
Annual,Number,Intentional homicide,Bulgaria,2019,80,,
Annual,Number,Intentional homicide,Bulgaria,2020,66,,
Annual,Number,Intentional homicide,Bulgaria,2021,89,,
Annual,Number,Intentional homicide,Bulgaria,2022,76,,
Annual,Number,Intentional homicide,Bulgaria,2023,74,,
Annual,Number,Intentional homicide,Severna i Yugoiztochna Bulgaria,2019,42,,
Annual,Number,Intentional homicide,Severna i Yugoiztochna Bulgaria,2020,38,,
Annual,Number,Intentional homicide,Severna i Yugoiztochna Bulgaria,2021,56,,
Annual,Number,Intentional homicide,Severna i Yugoiztochna Bulgaria,2022,42,,
Annual,Number,Intentional homicide,Severna i Yugoiztochna Bulgaria,2023,32,,
Annual,Number,Intentional homicide,Severozapaden,2019,10,,
Annual,Number,Intentional homicide,Severozapaden,2020,7,,
Annual,Number,Intentional homicide,Severozapaden,2021,15,,
Annual,Number,Intentional homicide,Severozapaden,2022,18,,
Annual,Number,Intentional homicide,Severozapaden,2023,7,,
Annual,Number,Intentional homicide,Vidin,2019,1,,
Annual,Number,Intentional homicide,Vidin,2020,1,,
Annual,Number,Intentional homicide,Vidin,2021,1,,
Annual,Number,Intentional homicide,Vidin,2022,1,,
Annual,Number,Intentional homicide,Vidin,2023,1,,
Annual,Number,Intentional homicide,Montana,2019,0,,
Annual,Number,Intentional homicide,Montana,2020,2,,
Annual,Number,Intentional homicide,Montana,2021,3,,
Annual,Number,Intentional homicide,Montana,2022,2,,
Annual,Number,Intentional homicide,Montana,2023,1,,
Annual,Number,Intentional homicide,Vratsa,2019,5,,
Annual,Number,Intentional homicide,Vratsa,2020,3,,
Annual,Number,Intentional homicide,Vratsa,2021,4,,
Annual,Number,Intentional homicide,Vratsa,2022,6,,
Annual,Number,Intentional homicide,Vratsa,2023,1,,
Annual,Number,Intentional homicide,Pleven,2019,1,,
Annual,Number,Intentional homicide,Pleven,2020,1,,
Annual,Number,Intentional homicide,Pleven,2021,3,,
Annual,Number,Intentional homicide,Pleven,2022,6,,
Annual,Number,Intentional homicide,Pleven,2023,0,,
Annual,Number,Intentional homicide,Lovech,2019,3,,
Annual,Number,Intentional homicide,Lovech,2020,0,,
Annual,Number,Intentional homicide,Lovech,2021,4,,
Annual,Number,Intentional homicide,Lovech,2022,3,,
Annual,Number,Intentional homicide,Lovech,2023,4,,
Annual,Number,Intentional homicide,Severen tsentralen,2019,5,,
Annual,Number,Intentional homicide,Severen tsentralen,2020,4,,
Annual,Number,Intentional homicide,Severen tsentralen,2021,8,,
Annual,Number,Intentional homicide,Severen tsentralen,2022,5,,
Annual,Number,Intentional homicide,Severen tsentralen,2023,3,,
Annual,Number,Intentional homicide,Veliko Tarnovo,2019,1,,
Annual,Number,Intentional homicide,Veliko Tarnovo,2020,2,,
Annual,Number,Intentional homicide,Veliko Tarnovo,2021,1,,
Annual,Number,Intentional homicide,Veliko Tarnovo,2022,1,,
Annual,Number,Intentional homicide,Veliko Tarnovo,2023,0,,
Annual,Number,Intentional homicide,Gabrovo,2019,1,,
Annual,Number,Intentional homicide,Gabrovo,2020,1,,
Annual,Number,Intentional homicide,Gabrovo,2021,2,,
Annual,Number,Intentional homicide,Gabrovo,2022,2,,
Annual,Number,Intentional homicide,Gabrovo,2023,0,,
Annual,Number,Intentional homicide,Ruse,2019,2,,
Annual,Number,Intentional homicide,Ruse,2020,0,,
Annual,Number,Intentional homicide,Ruse,2021,2,,
Annual,Number,Intentional homicide,Ruse,2022,1,,
Annual,Number,Intentional homicide,Ruse,2023,2,,
Annual,Number,Intentional homicide,Razgrad,2019,0,,
Annual,Number,Intentional homicide,Razgrad,2020,0,,
Annual,Number,Intentional homicide,Razgrad,2021,3,,
Annual,Number,Intentional homicide,Razgrad,2022,0,,
Annual,Number,Intentional homicide,Razgrad,2023,0,,
Annual,Number,Intentional homicide,Silistra,2019,1,,
Annual,Number,Intentional homicide,Silistra,2020,1,,
Annual,Number,Intentional homicide,Silistra,2021,0,,
Annual,Number,Intentional homicide,Silistra,2022,1,,
Annual,Number,Intentional homicide,Silistra,2023,1,,
Annual,Number,Intentional homicide,Severoiztochen,2019,14,,
Annual,Number,Intentional homicide,Severoiztochen,2020,10,,
Annual,Number,Intentional homicide,Severoiztochen,2021,11,,
Annual,Number,Intentional homicide,Severoiztochen,2022,8,,
Annual,Number,Intentional homicide,Severoiztochen,2023,11,,
Annual,Number,Intentional homicide,Varna,2019,10,,
Annual,Number,Intentional homicide,Varna,2020,4,,
Annual,Number,Intentional homicide,Varna,2021,5,,
Annual,Number,Intentional homicide,Varna,2022,5,,
Annual,Number,Intentional homicide,Varna,2023,6,,
Annual,Number,Intentional homicide,Dobrich,2019,0,,
Annual,Number,Intentional homicide,Dobrich,2020,1,,
Annual,Number,Intentional homicide,Dobrich,2021,4,,
Annual,Number,Intentional homicide,Dobrich,2022,2,,
Annual,Number,Intentional homicide,Dobrich,2023,1,,
Annual,Number,Intentional homicide,Shumen,2019,2,,
Annual,Number,Intentional homicide,Shumen,2020,4,,
Annual,Number,Intentional homicide,Shumen,2021,0,,
Annual,Number,Intentional homicide,Shumen,2022,1,,
Annual,Number,Intentional homicide,Shumen,2023,1,,
Annual,Number,Intentional homicide,Targovishte,2019,2,,
Annual,Number,Intentional homicide,Targovishte,2020,1,,
Annual,Number,Intentional homicide,Targovishte,2021,2,,
Annual,Number,Intentional homicide,Targovishte,2022,0,,
Annual,Number,Intentional homicide,Targovishte,2023,3,,
Annual,Number,Intentional homicide,Yugoiztochen,2019,13,,
Annual,Number,Intentional homicide,Yugoiztochen,2020,17,,
Annual,Number,Intentional homicide,Yugoiztochen,2021,22,,
Annual,Number,Intentional homicide,Yugoiztochen,2022,11,,
Annual,Number,Intentional homicide,Yugoiztochen,2023,11,,
Annual,Number,Intentional homicide,Burgas,2019,4,,
Annual,Number,Intentional homicide,Burgas,2020,5,,
Annual,Number,Intentional homicide,Burgas,2021,7,,
Annual,Number,Intentional homicide,Burgas,2022,2,,
Annual,Number,Intentional homicide,Burgas,2023,3,,
Annual,Number,Intentional homicide,Sliven,2019,4,,
Annual,Number,Intentional homicide,Sliven,2020,7,,
Annual,Number,Intentional homicide,Sliven,2021,2,,
Annual,Number,Intentional homicide,Sliven,2022,2,,
Annual,Number,Intentional homicide,Sliven,2023,4,,
Annual,Number,Intentional homicide,Yambol,2019,1,,
Annual,Number,Intentional homicide,Yambol,2020,1,,
Annual,Number,Intentional homicide,Yambol,2021,4,,
Annual,Number,Intentional homicide,Yambol,2022,2,,
Annual,Number,Intentional homicide,Yambol,2023,0,,
Annual,Number,Intentional homicide,Stara Zagora,2019,4,,
Annual,Number,Intentional homicide,Stara Zagora,2020,4,,
Annual,Number,Intentional homicide,Stara Zagora,2021,9,,
Annual,Number,Intentional homicide,Stara Zagora,2022,5,,
Annual,Number,Intentional homicide,Stara Zagora,2023,4,,
Annual,Number,Intentional homicide,Yugozapadna i Yuzhna tsentralna Bulgaria,2019,38,,
Annual,Number,Intentional homicide,Yugozapadna i Yuzhna tsentralna Bulgaria,2020,28,,
